dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,temp_category,cnt_log,hr,rush_hour
2012-07-13,Fall,1,7,0,5,1,1,0.72,,0.54,0.194,76,223,299,Weekday,Warm,5.703782474656201,21.0,Non-Rush Hour
2012-07-13,Fall,1,7,0,5,1,1,0.74,,0.45,0.194,59,204,263,Weekday,Warm,5.575949103146316,22.0,Non-Rush Hour
2012-07-13,Fall,1,7,0,5,1,2,0.72,,0.45,0.1343,37,175,212,Weekday,Warm,5.3612921657094255,23.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.72,,0.48,0.0896,35,156,191,Weekend,Warm,5.2574953720277815,0.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.7,,0.51,0.1045,13,105,118,Weekend,Warm,4.77912349311153,1.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.7,,0.54,0.1045,10,91,101,Weekend,Warm,4.624972813284271,2.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.7,,0.54,0.1045,9,31,40,Weekend,Warm,3.713572066704308,3.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,3,0.66,,0.61,0.1045,3,6,9,Weekend,Warm,2.302585092994046,4.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.64,,0.73,0.1045,0,5,5,Weekend,Warm,1.791759469228055,5.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.64,,0.78,0.0896,6,29,35,Weekend,Warm,3.58351893845611,6.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.64,,0.78,0.2836,7,41,48,Weekend,Warm,3.8918202981106265,7.0,Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.62,,0.78,0.2836,33,118,151,Weekend,Warm,5.0238805208462765,8.0,Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.66,,0.74,0.194,82,200,282,Weekend,Warm,5.645446897643238,9.0,Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.72,,0.7,0.0896,123,278,401,Weekend,Warm,5.996452088619021,10.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.72,,0.7,0.1045,143,296,439,Weekend,Warm,6.0867747269123065,11.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.74,,0.66,0.0896,181,318,499,Weekend,Warm,6.214608098422191,12.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.76,,0.62,0.0896,219,372,591,Weekend,Warm,6.3835066348840055,13.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.8,,0.55,0.1045,269,363,632,Weekend,Warm,6.450470422144176,14.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.8,,0.55,0.1642,243,317,560,Weekend,Warm,6.329720905522696,15.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.72,,0.79,0.3582,226,340,566,Weekend,Warm,6.340359303727752,16.0,Rush Hour
2012-07-14,Fall,1,7,0,6,0,3,0.7,,0.79,0.1642,199,259,458,Weekend,Warm,6.129050210060545,17.0,Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.72,,0.79,0.1343,108,243,351,Weekend,Warm,5.863631175598097,18.0,Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.72,,0.84,0.0896,156,275,431,Weekend,Warm,6.068425588244111,19.0,Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.72,,0.84,0.0896,101,255,356,Weekend,Warm,5.877735781779639,20.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.7,,0.84,0.2239,69,200,269,Weekend,Warm,5.598421958998375,21.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,1,0.7,,0.79,0.194,65,160,225,Weekend,Warm,5.420534999272286,22.0,Non-Rush Hour
2012-07-14,Fall,1,7,0,6,0,2,0.68,,0.83,0.0896,55,156,211,Weekend,Warm,5.356586274672012,23.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.68,,0.89,0.1642,40,147,187,Weekend,Warm,5.236441962829949,0.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,2,0.68,,0.89,0.1343,49,119,168,Weekend,Warm,5.1298987149230735,1.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,2,0.68,,0.89,0.1642,29,86,115,Weekend,Warm,4.7535901911063645,2.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,2,0.68,,0.89,0.1642,15,42,57,Weekend,Warm,4.060443010546419,3.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,2,0.68,,0.89,0.1045,8,11,19,Weekend,Warm,2.995732273553991,4.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.68,,0.89,0.1343,2,7,9,Weekend,Warm,2.302585092994046,5.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.68,,0.83,0.1343,6,9,15,Weekend,Warm,2.772588722239781,6.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.7,,0.79,0.0896,17,30,47,Weekend,Warm,3.8712010109078903,7.0,Rush Hour
2012-07-15,Fall,1,7,0,0,0,2,0.7,,0.84,0.1343,37,96,133,Weekend,Warm,4.897839799950911,8.0,Rush Hour
2012-07-15,Fall,1,7,0,0,0,2,0.72,,0.79,0.194,58,163,221,Weekend,Warm,5.402677381872279,9.0,Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.76,,0.66,0.1343,141,241,382,Weekend,Warm,5.948034989180646,10.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.82,,0.52,0.1642,170,281,451,Weekend,Warm,6.113682179832232,11.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.84,,0.47,0.1045,153,336,489,Weekend,Warm,6.194405391104672,12.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.86,,0.41,0.1045,171,309,480,Weekend,Warm,6.175867270105761,13.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.9,,0.37,0.2537,162,314,476,Weekend,Warm,6.1675164908883415,14.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.86,,0.47,0.1343,182,307,489,Weekend,Warm,6.194405391104672,15.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.86,,0.41,0.2239,152,343,495,Weekend,Warm,6.206575926724928,16.0,Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.8,,0.59,0.4925,122,314,436,Weekend,Warm,6.07993319509559,17.0,Rush Hour
2012-07-15,Fall,1,7,0,0,0,3,0.72,,0.79,0.3582,84,228,312,Weekend,Warm,5.746203190540153,18.0,Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.72,,0.84,0.2239,109,203,312,Weekend,Warm,5.746203190540153,19.0,Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.72,,0.79,0.2537,95,199,294,Weekend,Warm,5.68697535633982,20.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.72,,0.79,0.0896,59,164,223,Weekend,Warm,5.41164605185504,21.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.72,,0.74,0.1045,34,96,130,Weekend,Warm,4.875197323201151,22.0,Non-Rush Hour
2012-07-15,Fall,1,7,0,0,0,1,0.72,,0.79,0.1343,25,66,91,Weekend,Warm,4.5217885770490405,23.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,3,0.72,,0.79,0.1045,11,32,43,Weekday,Warm,3.784189633918261,0.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,2,0.7,,0.74,0.194,1,10,11,Weekday,Warm,2.4849066497880004,1.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.7,,0.74,0.1045,4,11,15,Weekday,Warm,2.772588722239781,2.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.68,,0.79,0.0896,2,4,6,Weekday,Warm,1.9459101490553128,3.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.68,,0.79,0.1045,1,11,12,Weekday,Warm,2.5649493574615367,4.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.66,,0.78,0.1045,10,40,50,Weekday,Warm,3.9318256327243257,5.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.68,,0.79,0.1343,8,132,140,Weekday,Warm,4.948759890378168,6.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.72,,0.7,0.0896,24,459,483,Weekday,Warm,6.182084906716632,7.0,Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.74,,0.66,0.1045,48,619,667,Weekday,Warm,6.504288173536645,8.0,Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.76,,0.62,0.1642,51,297,348,Weekday,Warm,5.855071922202427,9.0,Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.8,,0.59,0.194,69,117,186,Weekday,Warm,5.231108616854587,10.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.84,,0.53,0.2239,57,125,182,Weekday,Warm,5.209486152841421,11.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.84,,0.49,0.1343,79,158,237,Weekday,Warm,5.472270673671475,12.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.84,,0.49,0.2836,63,176,239,Weekday,Warm,5.480638923341991,13.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.88,,0.42,0.1045,53,159,212,Weekday,Warm,5.3612921657094255,14.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.86,,0.47,0.2537,61,176,237,Weekday,Warm,5.472270673671475,15.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,3,0.76,,0.66,0.5821,77,309,386,Weekday,Warm,5.958424693029782,16.0,Rush Hour
2012-07-16,Fall,1,7,0,1,1,3,0.76,,0.66,0.5821,86,669,755,Weekday,Warm,6.628041376179533,17.0,Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.84,,0.53,0.194,97,697,794,Weekday,Warm,6.678342114654332,18.0,Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.8,,0.63,0.1343,92,503,595,Weekday,Warm,6.39024066706535,19.0,Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.8,,0.59,0.1343,66,388,454,Weekday,Warm,6.12029741895095,20.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.76,,0.66,0.1343,45,283,328,Weekday,Warm,5.796057750765372,21.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.76,,0.62,0.0896,56,228,284,Weekday,Warm,5.652489180268651,22.0,Non-Rush Hour
2012-07-16,Fall,1,7,0,1,1,1,0.74,,0.74,0.0896,27,139,166,Weekday,Warm,5.117993812416755,23.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.72,,0.84,0.1045,10,43,53,Weekday,Warm,3.9889840465642745,0.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.74,,0.7,0.194,4,21,25,Weekday,Warm,3.258096538021482,1.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.72,,0.7,0.0896,1,6,7,Weekday,Warm,2.079441541679836,2.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.72,,0.66,0.194,0,3,3,Weekday,Warm,1.3862943611198906,3.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.72,,0.62,0.194,0,7,7,Weekday,Warm,2.079441541679836,4.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.68,,0.74,0.0896,7,31,38,Weekday,Warm,3.6635616461296463,5.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.72,,0.66,0.1045,16,197,213,Weekday,Warm,5.365976015021851,6.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,2,0.74,,0.7,0.194,26,500,526,Weekday,Warm,6.267200548541362,7.0,Rush Hour
2012-07-17,Fall,1,7,0,2,1,2,0.8,,0.55,0.194,43,618,661,Weekday,Warm,6.495265555937008,8.0,Rush Hour
2012-07-17,Fall,1,7,0,2,1,2,0.82,,0.49,0.2239,32,288,320,Weekday,Warm,5.771441123130016,9.0,Rush Hour
2012-07-17,Fall,1,7,0,2,1,2,0.84,,0.49,0.194,37,122,159,Weekday,Warm,5.075173815233827,10.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,2,0.86,,0.47,0.194,60,146,206,Weekday,Warm,5.332718793265369,11.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,2,0.9,,0.35,0.194,80,174,254,Weekday,Warm,5.541263545158426,12.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.92,,0.31,0.194,53,168,221,Weekday,Hot,5.402677381872279,13.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.94,,0.29,0.2537,54,160,214,Weekday,Hot,5.3706380281276624,14.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.92,,0.31,0.1642,57,187,244,Weekday,Hot,5.501258210544727,15.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.92,,0.29,0.1642,64,317,381,Weekday,Hot,5.945420608606575,16.0,Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.92,,0.29,0.194,95,675,770,Weekday,Hot,6.647688373563329,17.0,Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.9,,0.33,0.194,60,712,772,Weekday,Warm,6.650279048587422,18.0,Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.88,,0.35,0.2537,69,478,547,Weekday,Warm,6.306275286948016,19.0,Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.86,,0.34,0.1642,52,375,427,Weekday,Warm,6.059123195581797,20.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.82,,0.52,0.1343,50,283,333,Weekday,Warm,5.8111409929767,21.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.8,,0.55,0.2239,29,215,244,Weekday,Warm,5.501258210544727,22.0,Non-Rush Hour
2012-07-17,Fall,1,7,0,2,1,1,0.78,,0.59,0.194,22,139,161,Weekday,Warm,5.087596335232384,23.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.76,,0.66,0.1642,8,45,53,Weekday,Warm,3.9889840465642745,0.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.76,,0.66,0.1045,2,14,16,Weekday,Warm,2.833213344056216,1.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.74,,0.66,0.1343,3,5,8,Weekday,Warm,2.19722457733622,2.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.74,,0.66,0.1343,2,2,4,Weekday,Warm,1.6094379124341005,3.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.72,,0.7,0.1343,0,6,6,Weekday,Warm,1.9459101490553128,4.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.72,,0.7,0.1642,5,41,46,Weekday,Warm,3.8501476017100575,5.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.72,,0.7,0.1642,10,152,162,Weekday,Warm,5.093750200806762,6.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.74,,0.66,0.1642,23,472,495,Weekday,Warm,6.206575926724928,7.0,Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.78,,0.62,0.1045,55,624,679,Weekday,Warm,6.522092798170152,8.0,Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.82,,0.56,0.194,44,253,297,Weekday,Warm,5.697093486505405,9.0,Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.9,,0.42,0.194,39,99,138,Weekday,Warm,4.934473933130692,10.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.9,,0.42,0.194,47,136,183,Weekday,Warm,5.214935757608986,11.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.92,,0.37,0.1343,36,166,202,Weekday,Hot,5.313205979041787,12.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.94,,0.33,0.194,49,154,203,Weekday,Hot,5.318119993844216,13.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.94,,0.38,0.3284,54,116,170,Weekday,Hot,5.14166355650266,14.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,3,0.92,,0.35,0.3582,42,152,194,Weekday,Hot,5.272999558563747,15.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.74,,0.66,0.2537,34,190,224,Weekday,Warm,5.41610040220442,16.0,Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.74,,0.7,0.2537,35,335,370,Weekday,Warm,5.916202062607435,17.0,Rush Hour
2012-07-18,Fall,1,7,0,3,1,2,0.76,,0.62,0.1343,63,580,643,Weekday,Warm,6.467698726104354,18.0,Rush Hour
2012-07-18,Fall,1,7,0,3,1,2,0.76,,0.62,0.1045,78,438,516,Weekday,Warm,6.248042874508429,19.0,Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.74,,0.62,0.0896,56,310,366,Weekday,Warm,5.905361848054571,20.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.76,,0.62,0.194,53,266,319,Weekday,Warm,5.768320995793772,21.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.76,,0.58,0.0896,42,246,288,Weekday,Warm,5.666426688112432,22.0,Non-Rush Hour
2012-07-18,Fall,1,7,0,3,1,1,0.76,,0.58,0.0896,19,112,131,Weekday,Warm,4.882801922586371,23.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.74,,0.66,0.0896,16,50,66,Weekday,Warm,4.204692619390966,0.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.74,,0.66,0.0896,6,19,25,Weekday,Warm,3.258096538021482,1.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.72,,0.7,0.194,0,7,7,Weekday,Warm,2.079441541679836,2.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.72,,0.7,0.1045,1,4,5,Weekday,Warm,1.791759469228055,3.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.72,,0.7,0.1045,0,8,8,Weekday,Warm,2.19722457733622,4.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,2,0.72,,0.7,0.1045,5,35,40,Weekday,Warm,3.713572066704308,5.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.72,,0.66,0.1343,8,144,152,Weekday,Warm,5.030437921392435,6.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.74,,0.58,0.2836,23,450,473,Weekday,Warm,6.161207321695077,7.0,Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.76,,0.58,0.2537,32,625,657,Weekday,Warm,6.489204931325317,8.0,Rush Hour
2012-07-19,Fall,1,7,0,4,1,2,0.76,,0.58,0.2836,36,282,318,Weekday,Warm,5.765191102784844,9.0,Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.76,,0.58,0.194,41,157,198,Weekday,Warm,5.293304824724492,10.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.8,,0.55,0.1045,54,162,216,Weekday,Warm,5.37989735354046,11.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.84,,0.49,0.2836,59,215,274,Weekday,Warm,5.616771097666572,12.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.84,,0.47,0.1343,74,180,254,Weekday,Warm,5.541263545158426,13.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.86,,0.44,0.0896,46,151,197,Weekday,Warm,5.288267030694535,14.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.84,,0.47,0.0896,66,226,292,Weekday,Warm,5.680172609017068,15.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.84,,0.47,0.0896,70,288,358,Weekday,Warm,5.883322388488279,16.0,Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.86,,0.41,0.194,93,678,771,Weekday,Warm,6.648984550024776,17.0,Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.86,,0.41,0.194,93,684,777,Weekday,Warm,6.656726524178391,18.0,Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.84,,0.44,0.2537,53,480,533,Weekday,Warm,6.280395838960195,19.0,Rush Hour
2012-07-19,Fall,1,7,0,4,1,1,0.82,,0.49,0.1642,65,440,505,Weekday,Warm,6.226536669287466,20.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,3,0.66,,0.89,0.2537,38,294,332,Weekday,Warm,5.808142489980444,21.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,3,0.66,,0.89,0.2537,6,62,68,Weekday,Warm,4.23410650459726,22.0,Non-Rush Hour
2012-07-19,Fall,1,7,0,4,1,3,0.66,,0.89,0.2239,3,62,65,Weekday,Warm,4.189654742026425,23.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,3,0.66,,0.89,0.0896,2,32,34,Weekday,Warm,3.555348061489413,0.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,1,0.66,,0.89,0.1343,2,9,11,Weekday,Warm,2.4849066497880004,1.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.66,,0.89,0.0896,5,14,19,Weekday,Warm,2.995732273553991,2.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.66,,0.89,0.1045,7,29,36,Weekday,Warm,3.610917912644224,3.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.66,,0.89,0.1642,3,6,9,Weekday,Warm,2.302585092994046,4.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.66,,0.89,0.1343,2,40,42,Weekday,Warm,3.7612001156935615,5.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.66,,0.89,0.1642,3,123,126,Weekday,Warm,4.844187086458591,6.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.66,,0.89,0.194,14,346,360,Weekday,Warm,5.8888779583328805,7.0,Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.68,,0.83,0.1642,39,652,691,Weekday,Warm,6.539585955617669,8.0,Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.7,,0.79,0.1343,45,328,373,Weekday,Warm,5.924255797414532,9.0,Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.7,,0.79,0.1642,51,182,233,Weekday,Warm,5.455321115357702,10.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,3,0.72,,0.74,0.194,51,161,212,Weekday,Warm,5.3612921657094255,11.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,3,0.68,,0.83,0.1642,41,233,274,Weekday,Warm,5.616771097666572,12.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,3,0.68,,0.83,0.1045,20,136,156,Weekday,Warm,5.056245805348308,13.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,3,0.7,,0.84,0.1642,53,176,229,Weekday,Warm,5.438079308923196,14.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.7,,0.84,0.2985,47,169,216,Weekday,Warm,5.37989735354046,15.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.68,,0.83,0.3284,70,366,436,Weekday,Warm,6.07993319509559,16.0,Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.66,,0.89,0.4179,95,620,715,Weekday,Warm,6.573680166960646,17.0,Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.66,,0.78,0.3284,73,549,622,Weekday,Warm,6.434546518787453,18.0,Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.64,,0.83,0.2836,44,358,402,Weekday,Warm,5.998936561946683,19.0,Rush Hour
2012-07-20,Fall,1,7,0,5,1,3,0.64,,0.83,0.3881,35,216,251,Weekday,Warm,5.529429087511423,20.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,3,0.62,,0.83,0.3284,14,108,122,Weekday,Warm,4.812184355372417,21.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.62,,0.83,0.194,13,122,135,Weekday,Warm,4.912654885736052,22.0,Non-Rush Hour
2012-07-20,Fall,1,7,0,5,1,2,0.62,,0.83,0.2836,18,148,166,Weekday,Warm,5.117993812416755,23.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.62,,0.83,0.2836,11,92,103,Weekend,Warm,4.6443908991413725,0.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.62,,0.83,0.2537,10,62,72,Weekend,Warm,4.290459441148391,1.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.6,,0.88,0.2836,5,55,60,Weekend,Mild,4.110873864173311,2.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.6,,0.88,0.2537,7,18,25,Weekend,Mild,3.258096538021482,3.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.58,,0.88,0.2836,11,5,16,Weekend,Mild,2.833213344056216,4.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.58,,0.88,0.2537,7,10,17,Weekend,Mild,2.8903717578961645,5.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.58,,0.88,0.2537,3,12,15,Weekend,Mild,2.772588722239781,6.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.58,,0.88,0.2537,8,29,37,Weekend,Mild,3.6375861597263857,7.0,Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.58,,0.83,0.2537,18,94,112,Weekend,Mild,4.727387818712341,8.0,Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.58,,0.83,0.194,32,175,207,Weekend,Mild,5.337538079701318,9.0,Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.58,,0.88,0.2537,49,219,268,Weekend,Mild,5.594711379601839,10.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.6,,0.83,0.2537,80,225,305,Weekend,Mild,5.723585101952381,11.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.6,,0.83,0.2239,156,301,457,Weekend,Mild,6.126869184114185,12.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.6,,0.83,0.1642,106,248,354,Weekend,Mild,5.872117789475416,13.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.6,,0.88,0.2537,121,222,343,Weekend,Mild,5.840641657373398,14.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.6,,0.88,0.2537,148,232,380,Weekend,Mild,5.942799375126701,15.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.6,,0.88,0.194,130,196,326,Weekend,Mild,5.7899601708972535,16.0,Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.6,,0.88,0.1642,92,149,241,Weekend,Mild,5.488937726156687,17.0,Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.6,,0.88,0.194,51,126,177,Weekend,Mild,5.181783550292085,18.0,Rush Hour
